# name fluence width dm_obs dm_exc_ne2001 dm_exc_ymw16
FRB20200809C 1.423874 1.966080 649.282918 593.312207 595.754849
FRB20200809B 2.243301 0.983040 365.706114 306.797593 307.944693
FRB20200809A 1.017740 23.592961 597.331130 567.183465 577.673053
FRB20200810B 1.504830 4.915200 574.404152 415.626312 329.550931
FRB20200810A 1.276448 3.932160 920.975934 863.121344 863.520022
FRB20200811A 2.194949 5.898240 1445.218831 1381.897329 1375.603378
FRB20200812B 3.748300 14.745600 723.127940 675.245235 680.550762
FRB20200812A 9.719798 23.592961 399.055302 200.590039 203.321905
FRB20200813D 7.973507 2.949120 190.782741 137.642549 141.309860
FRB20200813C 3.565411 19.660799 483.375640 368.061840 379.548528
FRB20200813B 1.198959 1.966080 221.062508 125.312165 110.403337
FRB20200813A 1.546938 1.966080 442.692281 410.885613 419.445281
FRB20200814F 1.526104 2.949120 418.632364 377.858299 384.651858
FRB20200814E 8.720491 4.915200 396.359692 344.952481 349.193532
FRB20200814D 0.903882 1.966080 654.816384 600.148762 602.991091
FRB20200814C 1.284886 6.881281 801.585799 746.232048 748.177122
FRB20200814B 4.529258 4.915200 937.606168 904.227281 913.839430
FRB20200814A 5.673166 1.966080 1184.871184 1148.680777 1156.623490
FRB20200815A 3.942952 24.576002 700.076893 540.386269 497.496780
FRB20200816B 10.898329 4.915200 971.987444 465.683613 644.058638
FRB20200816A 3.036428 14.745601 283.454345 246.864236 254.872426
FRB20200817A 1.248626 1.966080 487.252839 431.825733 434.622519
FRB20200819A 2.943780 1.966080 444.859259 366.686083 353.606595
FRB20200822A 1.994219 1.966080 1040.819512 980.216221 979.991149
FRB20200823B 3.724700 1.966080 538.612990 449.625400 432.252444
FRB20200823A 2.015715 2.949120 640.860643 471.238426 383.197542
FRB20200824D 1.723200 1.966080 831.476091 762.395589 776.118489
FRB20200824B 2.730473 3.932159 1357.933430 1322.947586 1334.793113
FRB20200824A 4.465818 3.932160 1061.951364 1011.228792 1015.812876
FRB20200825A 2.431219 4.915200 678.229806 538.642687 482.185130
FRB20200826C 1.610838 1.966080 751.869796 725.072867 726.515455
FRB20200826B 1.929320 1.966080 927.578664 888.665218 896.106163
FRB20200826A 0.953474 3.932160 575.319144 506.836473 500.865036
FRB20200828E 2.796492 4.915200 416.355883 365.012855 369.436240
FRB20200828D 17.759093 15.728640 1516.546145 1354.817556 1257.961707
FRB20200828C 15.918277 35.389441 701.124281 558.615958 488.328686
FRB20200828B 2.956368 16.711680 1046.979449 870.291374 780.799134
FRB20200828A 3.179498 7.864320 561.339590 510.006457 514.531498
FRB20200830B 7.792494 19.660799 574.786119 544.365005 553.732768
FRB20200830A 0.544777 1.966080 293.811290 269.261417 273.699593
FRB20200831A 16.617732 22.609922 976.581403 923.966540 933.755163
FRB20200831A 16.617732 22.609922 976.581403 923.966540 933.755163
FRB20200901A 4.690880 15.728639 306.007019 207.464103 181.232799
FRB20200902C 3.618322 17.694721 1635.989260 1552.861021 1539.964179
FRB20200902B 2.395432 3.932160 1612.088024 1575.467939 1583.206509
FRB20200902A 5.300317 4.915200 360.775134 337.086336 340.559885
FRB20200903D 4.267588 5.898240 1277.153027 1125.014650 1125.747114
FRB20200903C 1.441112 1.966080 571.231471 506.355372 513.363113
FRB20200904C 12.349100 18.677760 601.600903 568.993591 578.029756
FRB20200904A 3.857112 1.966080 422.123241 354.400834 349.149497
FRB20200905A 1.150166 1.966080 1144.803528 1076.251828 1071.682120
FRB20200908B 2.920473 1.966080 885.560841 837.975664 842.756273
FRB20200908A 6.587869 17.694720 1117.321751 1066.008686 1070.448726
FRB20200909C 2.914243 1.966080 413.095364 322.627457 339.823157
FRB20200909B 39.054846 7.864320 488.830000 399.144667 377.798875
FRB20200910B 2.926734 4.915200 683.948803 634.716279 643.635613
FRB20200910A 0.311226 3.932160 1701.762277 1589.408523 1551.648535
FRB20200912A 4.866337 7.864320 687.654403 655.081310 664.807505
FRB20200913B 1.650183 5.898240 500.785732 464.546677 472.844934
FRB20200913A 6.476536 1.966080 302.491151 266.605288 276.900195
FRB20200914B 2.186119 4.915200 1710.900225 1631.211025 1641.361900
FRB20200915C 4.306649 8.847360 882.484928 795.595815 804.233290
FRB20200915B 4.712652 60.948478 1208.849407 1141.284916 1150.103347
FRB20200915D 2.006695 3.932160 758.198157 535.176495 389.158314
FRB20200916C 1.621827 1.966080 776.964266 666.187052 683.141146
FRB20200916B 1.921634 1.966080 338.915800 274.418284 276.366381
FRB20200916A 2.107173 13.762560 2335.711169 2304.847989 2313.289893
FRB20200917C 1.883057 4.915200 1268.475609 1189.433617 1194.147542
FRB20200917A 6.028620 6.881280 883.299920 803.985733 793.419501
FRB20200917B 5.696674 9.830400 1197.470675 937.479473 796.078186
FRB20200918C 2.060444 4.915200 616.677805 555.383137 564.086296
FRB20200918A 1.435184 1.966080 314.444191 288.190206 289.529794
FRB20200919C 4.850529 1.966080 680.659735 634.757239 643.363906
FRB20200919A 1.725128 3.932160 381.589817 358.173761 360.579092
FRB20200920B 3.831311 4.915200 1070.475888 1023.504882 1030.629808
FRB20200921C 0.964118 1.966080 357.186405 275.329302 264.849921
FRB20200921B 6.548901 1.966080 1582.068335 1452.876672 1398.903101
FRB20200921A 7.102106 1.966080 465.270000 434.495796 442.435711
FRB20200922C 2.345144 1.966080 498.137990 442.455478 431.083680
FRB20200922B 13.270774 49.152001 440.884015 387.080029 390.467234
FRB20200922A 2.806506 1.966080 416.745791 396.612391 401.482322
FRB20200923C 2.117422 1.966080 692.872635 637.841285 641.951976
FRB20200923B 3.156326 10.813440 1467.531652 1307.471305 1235.215072
FRB20200923A 1.129408 0.983040 512.104551 463.198214 468.930629
FRB20200924A 5.987523 29.491200 1835.257377 1813.110452 1812.736371
FRB20200925B 1.134979 1.966080 733.485693 674.621172 682.153996
FRB20200925A 1.107006 1.966080 540.716523 489.350917 495.994066
FRB20200927D 7.098039 22.609920 326.194858 133.933192 37.128887
FRB20200927C 3.575647 1.966080 1383.587868 1345.465194 1354.686241
FRB20200927B 1.820966 1.966080 372.126067 337.346607 345.064506
FRB20200927A 1.884058 3.932160 1378.285716 1356.513262 1356.254008
FRB20200928B 4.009619 2.949120 1691.258679 1643.283672 1650.911924
FRB20200928A 5.097464 1.966080 1633.192974 1559.339669 1560.644949
FRB20200929B 0.919882 1.966080 234.848506 188.723265 194.728953
FRB20200929A 2.252605 1.966080 821.375492 727.524013 701.445943
FRB20200929E 3.947765 58.982398 1416.928616 1368.393130 1373.820721
FRB20200930A 1.923063 1.966080 851.581730 803.083865 809.050443
FRB20201001B 0.959353 1.966080 1046.160420 1005.735539 1014.707280
FRB20201001A 0.869055 6.881280 1030.223350 974.982292 977.101546
FRB20201002B 1.425289 1.966080 349.329362 279.864464 273.256381
FRB20201002A 6.672571 7.864320 672.483250 642.396849 644.992009
FRB20201003B 8.732784 3.932160 453.610815 306.883780 226.396915
FRB20201003A 4.123376 6.881280 516.329167 473.237722 479.661155
FRB20201004A 8.611079 4.915200 1108.678701 1072.230061 1080.455195
FRB20201007A 1.406706 1.966080 452.370224 392.206429 392.489321
FRB20201008A 35.412521 1.966080 290.242204 188.850845 155.610541
FRB20201009A 4.359370 1.966080 938.499133 893.618718 901.139832
FRB20201010D 1.709478 3.932160 1271.006451 1219.920401 1224.732885
FRB20201010C 3.573001 18.677760 1654.561536 1604.086450 1609.258962
FRB20201010B 30.692582 2.949120 256.021326 208.271618 215.513355
FRB20201010B 30.692582 2.949120 256.021326 208.271618 215.513355
FRB20201010A 12.883443 37.355520 1333.877207 1313.915997 1314.627600
FRB20201011A 1.901320 0.983040 301.582234 265.749587 273.283433
FRB20201013A 5.864278 24.576000 1505.538924 1449.773047 1451.946798
FRB20201014A 1.201636 1.966080 503.981582 467.540588 477.746226
FRB20201015B 88.197633 2.949120 173.792000 118.472135 102.060693
FRB20201015A 2.318835 2.949120 308.315456 277.021940 284.885187
FRB20201015A 2.318835 2.949120 308.315456 277.021940 284.885187
FRB20201016A 0.935412 2.949120 421.142944 373.342225 380.126442
FRB20201017G 5.464394 2.949120 729.880596 480.705980 465.302311
FRB20201017F 3.222826 3.932160 430.527888 142.121819 29.191944
FRB20201017E 3.500631 1.966080 806.879337 772.147769 780.298535
FRB20201017D 3.458859 9.830400 271.132589 118.317791 32.016786
FRB20201017C 6.974588 4.915200 732.058354 612.757730 585.304380
FRB20201017A 1.601171 2.949120 773.725863 696.111182 680.912285
FRB20201018D 2.128075 3.932160 813.816744 698.049183 653.469280
FRB20201018A 8.141100 8.847360 848.334394 820.021349 826.948161
FRB20201018A 8.141100 8.847360 848.334394 820.021349 826.948161
FRB20201019B 2.004843 1.966080 291.827340 254.810363 262.005473
FRB20201022C 1.033047 1.966080 553.270597 384.926207 372.838294
FRB20201022A 2.314368 1.966080 1377.419147 1295.090068 1282.210646
FRB20201023D 16.545073 2.949120 837.377931 785.389194 793.470106
FRB20201023A 3.738415 20.643842 949.654490 892.911006 889.398222
FRB20201024A 1.002017 3.932160 400.398465 172.734817 200.984535
FRB20201026F 4.579115 3.932160 815.317324 784.043664 793.970775
FRB20201026E 0.820219 1.966080 804.735465 729.084824 707.925077
FRB20201026D 2.065349 1.966080 627.536382 527.699118 498.419651
FRB20201026C 14.826555 3.932160 621.019031 572.657814 576.603614
FRB20201026B 1.997904 9.830401 141.147434 110.070597 120.322469
FRB20201026A 2.141380 1.966080 690.512286 656.011329 663.240829
FRB20201027A 1.158272 1.966080 586.391752 521.957158 520.308606
FRB20201028A 7.836047 2.949120 267.191041 205.866937 204.886251
FRB20201029C 15.952131 2.949120 502.504346 387.995622 348.510405
FRB20201029B 3.014875 4.915199 313.645716 278.857707 291.902423
FRB20201029A 3.487112 4.915199 608.724729 580.508337 587.369148
FRB20201030C 1.117406 3.932159 974.112026 900.513144 895.378241
FRB20201030A 6.922456 1.966080 696.589752 639.974891 645.613830
FRB20201031C 3.285061 1.966080 901.735405 839.523075 838.696743
FRB20201031B 18.732492 4.915199 819.573670 798.795042 799.900842
FRB20201031A 4.119582 3.932160 459.535573 420.761828 427.914698
FRB20201031D 1.341129 4.915199 1486.459079 1449.406337 1456.347225
FRB20201101B 1.744202 1.966080 141.639728 83.357310 87.710446
FRB20201101A 1.163423 2.949120 406.594762 374.511846 382.983797
FRB20201102C 6.940699 1.966080 673.596246 441.175024 435.045086
FRB20201102B 97.725675 8.847361 411.421707 227.626063 277.335196
FRB20201102B 97.725675 8.847361 411.421707 227.626063 277.335196
FRB20201102B 97.725675 8.847361 411.421707 227.626063 277.335196
FRB20201102A 0.235893 2.949120 844.569896 806.134124 816.085979
FRB20201103C 47.789419 30.474235 525.916805 463.453375 467.275996
FRB20201103B 2.462105 31.457275 1121.079098 1069.037821 1073.397352
FRB20201104B 4.557001 1.966080 364.155015 325.683752 335.684049
FRB20201104A 2.167102 2.949120 320.487686 144.382049 105.330393
FRB20201105C 1.164540 1.966080 572.605118 477.561018 488.314545
FRB20201105A 0.916847 1.966080 581.472465 535.894558 542.355212
FRB20201105D 6.006360 4.915199 695.603588 512.359405 410.537653
FRB20201107B 0.645779 2.949121 528.073998 401.954634 372.706224
FRB20201107A 2.674976 2.949120 657.878690 618.705021 625.744420
FRB20201108C 1.017231 1.966080 1267.646414 1195.594237 1197.376786
FRB20201108B 2.474890 1.966080 987.521421 948.873183 961.741541
FRB20201108A 6.709346 2.949121 402.973503 361.902211 368.581697
FRB20201109B 3.886061 1.966080 687.968799 563.039104 516.576472
FRB20201109A 1.983104 1.966081 752.026358 723.965943 729.840994
FRB20201110B 2.193933 32.440315 765.848818 591.401974 504.721747
FRB20201110A 1.080479 2.949120 1142.389337 1102.065400 1113.043078
FRB20201111B 1.148470 1.966081 424.246068 261.090318 168.889141
FRB20201112B 4.236854 1.966081 1728.544746 1658.971833 1652.296451
FRB20201112A 3.273184 3.932159 320.739737 267.149601 270.604585
FRB20201113B 3.515105 1.966081 374.314019 231.764691 239.085426
FRB20201113A 2.377565 18.677766 378.135523 333.125993 341.521022
FRB20201115B 6.150357 9.830400 763.271673 709.487477 712.428556
FRB20201115A 7.485306 5.898240 304.898769 266.026998 279.021299
FRB20201116A 3.690746 1.966080 343.884812 308.343661 315.566285
FRB20201117A 1.673841 2.949120 1322.462009 1301.839460 1302.942369
FRB20201118B 6.700714 1.966080 417.239710 381.250849 389.590156
FRB20201118C 0.969679 5.898240 875.600722 815.661531 814.081562
FRB20201118A 2.066610 14.745600 494.082060 448.884337 458.014128
FRB20201119A 1.026743 1.966080 718.270035 688.447962 705.707673
FRB20201120C 110.813602 42.270721 273.994734 161.950974 120.581246
FRB20201120B 3.519401 12.779520 916.723293 880.117099 890.708780
FRB20201120A 8.989806 2.949120 291.262684 251.701537 260.164911
FRB20201121A 4.663378 3.932160 900.763454 864.527580 872.348678
FRB20201122A 2.610225 1.966080 867.462503 816.934401 822.072281
FRB20201123F 0.322953 1.966080 120.908554 67.488744 70.186887
FRB20201123C 1.161122 1.966080 489.228193 447.254423 457.424664
FRB20201123B 0.590916 18.677760 643.521304 620.845326 623.389308
FRB20201123E 3.498662 8.847360 1088.601146 1039.498037 1044.628258
FRB20201124D 26.235583 3.932160 259.496453 222.338995 232.775004
FRB20201124C 6.156548 3.932160 1813.402872 1784.238280 1792.502472
FRB20201125A 3.517479 3.932160 1134.405999 1061.015403 1051.019668
FRB20201126C 77.107757 1.966080 320.523208 288.738751 298.588177
FRB20201126B 2.295894 1.966080 972.586401 935.425260 948.594832
FRB20201126A 2.834562 3.932160 625.501667 591.070339 602.233245
FRB20201127C 3.079449 61.931525 1029.952771 968.770644 977.271206
FRB20201127B 0.535496 3.932160 672.449001 627.945307 633.902094
FRB20201127A 1.983791 4.915200 328.759743 300.221477 316.307892
FRB20201128E 11.082625 3.932160 370.964985 308.389004 305.386127
FRB20201128D 18.047017 1.966080 157.853385 119.622033 127.446998
FRB20201128C 2.121808 2.949120 418.307304 398.317500 398.962415
FRB20201128B 11.923516 1.966080 298.141130 254.312008 261.509761
FRB20201128A 3.021658 6.881280 368.517558 318.026095 322.560910
FRB20201129B 4.681900 3.932160 303.305958 241.317095 240.132607
FRB20201130B 2.295742 1.966080 564.122648 509.519052 517.513073
FRB20201202C 1.624414 1.966080 962.935836 887.301824 875.822149
FRB20201202D 0.451622 4.915200 951.786753 885.294979 878.196208
FRB20201202B 0.447199 7.864320 1114.580764 1067.294540 1072.716283
FRB20201202A 7.619833 1.966080 409.935569 343.927161 343.511357
FRB20201203B 13.648946 36.372483 660.335367 623.178561 635.458096
FRB20201203A 0.587618 1.966080 610.910225 590.059582 599.020552
FRB20201204C 1.698940 1.966080 845.961696 781.394502 779.571991
FRB20201204B 5.443998 16.711681 230.555895 181.704575 183.205705
FRB20201204A 9.072610 42.270713 475.109981 418.637650 428.027580
FRB20201205B 1.744375 1.966080 552.469311 378.242848 271.977030
FRB20201205A 10.562983 44.236804 883.141257 785.851623 756.235250
FRB20201205C 0.274296 11.796481 496.222276 448.162456 454.242053
FRB20201205D 2.498363 24.576002 873.800706 819.313573 823.381583
FRB20201206E 2.996420 1.966080 338.204548 250.734491 230.907896
FRB20201206B 0.491679 3.932160 494.205524 463.114171 471.273961
FRB20201206C 2.732940 3.932160 330.847465 309.237144 309.405169
FRB20201206C 2.732940 3.932160 330.847465 309.237144 309.405169
FRB20201206D 2.282564 3.932160 354.262207 285.095849 296.084703
FRB20201207E 1.913138 1.966080 588.604893 477.346003 473.455000
FRB20201207D 4.741419 2.949120 651.398808 591.667656 584.526669
FRB20201207B 5.390945 1.966080 560.096654 531.701444 539.148223
FRB20201207F 1.450244 3.932159 1345.022791 1303.489179 1309.913079
FRB20201207A 5.219351 19.660802 254.626333 186.839737 193.147593
FRB20201208A 10.194639 25.559042 706.166483 662.545524 668.639089
FRB20201209A 6.541489 2.949120 752.754173 714.821226 723.328782
FRB20201210D 3.422438 1.966080 628.336740 568.623548 571.184788
FRB20201210C 7.738462 1.966080 279.238893 232.106812 237.406230
FRB20201212E 1.513821 1.966080 701.355567 584.507310 591.415029
FRB20201212D 0.834721 1.966080 800.211598 763.889143 772.048941
FRB20201212C 3.123647 1.966080 527.328566 402.946732 375.262564
FRB20201212B 5.911395 4.915200 598.196272 489.987482 452.636296
FRB20201212A 2.527173 7.864321 314.800667 289.771645 292.607340
FRB20201213A 2.144276 4.915200 960.844129 804.157864 776.715810
FRB20201214B 5.811550 14.745598 847.678531 809.650607 816.527832
FRB20201214A 1.049015 1.966080 363.186702 320.934278 327.938370
FRB20201215D 4.601202 5.898240 407.752114 269.439492 274.259524
FRB20201215B 6.282117 9.830403 650.507761 614.719451 625.133056
FRB20201215A 7.722939 7.864319 684.634225 662.884468 662.596744
FRB20201215E 1.487141 2.949120 172.757858 84.919677 100.494628
FRB20201216E 3.390870 31.457275 491.146371 354.796686 295.725486
FRB20201216D 1.578195 1.966080 410.516856 357.132145 360.651351
FRB20201217A 14.237345 19.660806 632.774407 600.975438 609.299031
FRB20201217B 9.909201 59.965459 731.311229 683.006291 688.260071
FRB20201218B 7.279612 1.966081 694.219528 559.342671 566.488687
FRB20201218D 0.836853 2.949120 328.749720 279.836053 285.742245
FRB20201218C 1.094732 0.983040 522.065641 469.782320 474.357828
FRB20201218A 3.172854 2.949121 733.583976 672.951554 674.497158
FRB20201219B 2.257765 1.966080 1054.026669 970.681026 979.872877
FRB20201220C 10.707993 3.932159 1169.437233 1124.018430 1130.644818
FRB20201220B 3.045003 2.949120 539.947395 501.986983 509.056993
FRB20201220A 0.685074 4.915199 404.839982 351.952099 360.819849
FRB20201221A 1.019989 21.626887 567.019617 524.556103 535.847430
FRB20201222A 1.742638 2.949120 399.793616 168.290306 134.265654
FRB20201223C 3.528691 14.745600 803.606204 690.023667 645.435663
FRB20201223B 4.102323 22.609920 325.131336 276.595319 281.569401
FRB20201224B 9.569202 5.898240 1102.784710 1005.128654 969.090258
FRB20201224B 9.569202 5.898240 1102.784710 1005.128654 969.090258
FRB20201225E 1.589442 3.932160 807.787176 750.328610 757.361864
FRB20201225G 5.157820 18.677760 742.325400 705.098188 716.946060
FRB20201225C 9.173593 65.863680 1319.920613 1287.827440 1295.538601
FRB20201225F 1.706977 2.949120 451.324067 415.882557 423.808705
FRB20201225A 7.524719 1.966080 145.558941 72.221654 70.733489
FRB20201226C 8.541932 20.643840 980.864737 925.927249 927.374306
FRB20201226B 8.358371 27.525119 285.195650 226.157695 227.666656
FRB20201226A 2.555821 4.915200 577.745273 541.867187 549.070098
FRB20201228E 1.837559 5.898240 1113.937684 1057.479531 1059.148527
